user_id,interaction_date,age,gender,city,user_type,device_type,internet_quality,sessions_per_week,avg_session_minutes,completed_activities,pending_activities,support_tickets,response_time_hours,platform_errors,training_received,support_channel,platform_module,perceived_usability,recommendation_score,satisfaction_level,satisfied
USR01425,2025-12-08,34,Femenino,Guayaquil,Docente,Móvil,Baja,7,41.4,16,8,0,8,5,Sí,Correo,Aula virtual,3.3,4,Media,0
USR01098,2025-02-02,43,Masculino,Santo Domingo,Estudiante,Laptop,Alta,5,36.9,18,0,0,2.6,0,Sí,Chat,Soporte académico,5,9,Alta,1
USR01129,2025-12-19,18,Masculino,Guayaquil,Estudiante,Móvil,Media,5,54.9,15,6,2,,2,Sí,Autoservicio,Biblioteca digital,2.7,4,Baja,0
USR01224,2026-04-07,17,Femenino,Cuenca,Estudiante,Laptop,Baja,6,29.2,23,7,2,2.9,6,Sí,Correo,Aula virtual,2.3,3,Baja,0
USR00683,2025-03-13,17,Femenino,Cuenca,Docente,Móvil,Media,4,20.4,13,9,2,11.4,1,Sí,Chat,Aula virtual,3.8,7,Baja,0
USR00099,2025-03-20,17,Masculino,Guayaquil,Estudiante,Móvil,Baja,9,12.8,29,4,4,14.7,4,Sí,Chat,Evaluaciones,2,2,Baja,0
USR00726,2026-01-31,33,Masculino,Cuenca,Estudiante,Móvil,Media,12,54.9,22,8,2,3.7,4,Sí,Autoservicio,Inscripciones,3.8,7,Alta,1
USR00276,2025-03-10,40,Masculino,Guayaquil,Estudiante,Laptop,Baja,4,31.1,10,12,1,6.6,4,No,Correo,Aula virtual,1.1,0,Baja,0
USR00673,2026-05-21,33,Masculino,Quito,Estudiante,Laptop,Media,5,42.5,16,11,0,9.8,0,No,Chat,Aula virtual,2,3,Baja,0
USR00968,2025-04-01,24,Femenino,Guayaquil,Estudiante,Laptop,Baja,1,78.3,7,13,2,3.6,3,No,Chat,Aula virtual,1,3,Baja,0
USR00672,2025-07-11,36,Femenino,Cuenca,Estudiante,Móvil,Alta,2,36.6,14,6,0,,0,Sí,Correo,Soporte académico,5,10,Alta,1
USR00582,2025-11-24,29,Femenino,Quito,Estudiante,Móvil,Alta,9,9.4,11,0,0,5,5,No,Correo,Inscripciones,2.8,4,Media,0
USR00948,2025-12-04,41,Masculino,Ibarra,Estudiante,Laptop,Baja,4,22.3,11,12,3,7.4,2,No,Autoservicio,Aula virtual,1.8,3,Baja,0
USR01390,2025-01-05,35,Masculino,Guayaquil,Estudiante,Laptop,Alta,4,71.5,25,6,2,,1,Sí,Autoservicio,Inscripciones,3.5,6,Media,0
USR00397,2025-05-13,20,Masculino,Quito,Estudiante,Laptop,Media,6,48.4,15,10,0,3.8,3,No,Autoservicio,Aula virtual,2.8,2,Media,0
USR00769,2025-07-02,30,Femenino,Guayaquil,Docente,Laptop,Media,4,170.9,10,4,3,8.1,2,No,Chat,Biblioteca digital,2.6,5,Media,0
USR00825,2025-01-18,24,Masculino,Manta,Estudiante,Móvil,Media,5,42.4,22,3,4,9,2,Sí,Correo,Evaluaciones,2.3,3,Baja,0
USR00721,2025-12-21,26,Masculino,Guayaquil,Estudiante,Laptop,Alta,1,46.8,18,2,0,2.1,1,Sí,Autoservicio,Soporte académico,5,9,Media,0
USR01184,2025-07-04,35,Femenino,Quito,Estudiante,Laptop,Media,6,27.2,13,12,0,2.3,0,No,Chat,Biblioteca digital,3.2,5,Media,0
USR00171,2026-01-23,22,Masculino,Guayaquil,Estudiante,Tablet,Media,8,16.4,22,3,1,5.2,2,Sí,Autoservicio,Biblioteca digital,4.1,7,Media,0
USR01192,2026-04-25,29,Femenino,Quito,Estudiante,Computador de escritorio,Alta,2,21.6,17,2,0,3.1,2,No,Chat,Evaluaciones,3.9,6,Alta,1
USR00521,2026-06-01,37,Masculino,Guayaquil,Estudiante,Móvil,Alta,9,39.8,15,4,1,4.6,0,Sí,Teléfono,Biblioteca digital,2.7,5,Media,0
USR00141,2026-01-19,19,Femenino,Manta,Estudiante,Laptop,Media,4,65.2,16,6,3,4.8,3,Sí,Chat,Inscripciones,2.7,4,Baja,0
USR01042,2025-06-26,20,Masculino,Quito,Estudiante,Móvil,Alta,3,41.2,31,2,1,14.2,3,Sí,Correo,Inscripciones,4.2,6,Baja,0
USR01034,2025-09-25,37,Masculino,Santo Domingo,Estudiante,Tablet,Alta,5,23.3,24,2,3,5.8,3,Sí,Chat,Biblioteca digital,4,7,Baja,0
USR01106,2025-11-18,18,Femenino,Santo Domingo,Estudiante,Computador de escritorio,Media,7,27.9,21,5,2,3.8,2,Sí,Chat,Aula virtual,2.9,5,Alta,1
USR00452,2026-04-27,39,Masculino,Quito,Estudiante,Laptop,Alta,9,26,15,11,0,12.2,0,No,Chat,Evaluaciones,1.8,1,Media,0
USR00361,2025-02-23,39,Femenino,Guayaquil,Estudiante,Móvil,Media,7,27.9,18,4,0,1.3,3,Sí,Chat,Aula virtual,3,4,Alta,1
USR00878,2025-10-29,38,Femenino,Santo Domingo,Estudiante,Laptop,Alta,5,49.7,13,6,2,3.3,5,Sí,Correo,Aula virtual,4.5,6,Baja,0
USR01451,2026-01-06,27,Masculino,Cuenca,Estudiante,Móvil,Media,3,62.6,20,6,2,8.2,3,Sí,Teléfono,Aula virtual,3.5,4,Baja,0
USR00087,2025-10-10,37,Masculino,Quito,Estudiante,Móvil,Alta,9,21.5,15,6,0,2.9,2,No,Chat,Aula virtual,2.2,6,Media,0
USR01138,2025-08-10,35,Femenino,Ibarra,Estudiante,Laptop,Baja,7,50.6,17,11,5,6.3,5,No,Chat,Biblioteca digital,1.4,2,Baja,0
USR01075,2026-02-03,35,Femenino,Santo Domingo,Docente,Laptop,Media,11,34.9,26,12,2,3.4,1,No,Chat,Biblioteca digital,3.4,5,Media,0
USR00252,2025-12-07,17,Masculino,Quito,Estudiante,Móvil,Media,3,26.1,18,7,2,3,1,No,Chat,Inscripciones,2.6,4,Media,0
USR01298,2025-07-10,38,Femenino,Manta,Estudiante,Móvil,Media,2,54,15,4,3,4.9,2,Sí,Autoservicio,Pagos,3.5,4,Media,0
USR00589,2025-08-19,30,Masculino,Ambato,Docente,Móvil,Alta,4,32.3,18,6,1,7.1,1,Sí,Correo,Aula virtual,3.8,5,Media,0
USR01155,2025-11-30,17,Masculino,Ibarra,Estudiante,Móvil,Media,3,53,14,6,4,,3,Sí,Correo,Biblioteca digital,2.9,5,Baja,0
USR01095,2026-06-06,17,Masculino,Cuenca,Docente,Laptop,Media,4,20.6,4,11,0,1.7,2,No,Chat,Aula virtual,3.5,6,Media,0
USR01283,2026-05-17,34,Masculino,Guayaquil,Estudiante,Móvil,Media,9,15.3,6,3,0,6,4,No,Chat,Soporte académico,2.5,5,Baja,0
USR00453,2025-12-30,49,Masculino,Ambato,Estudiante,Móvil,Alta,3,44.1,8,9,1,5.8,1,No,Teléfono,Inscripciones,3.3,6,Media,0
USR00479,2025-02-04,29,Femenino,Santo Domingo,Estudiante,Móvil,Media,6,46.5,21,9,0,5,1,No,Chat,Pagos,1.9,2,Media,0
USR00602,2025-12-29,37,Masculino,Cuenca,Docente,Laptop,Media,5,46.1,11,7,0,2.9,4,No,Chat,Evaluaciones,2,3,Baja,0
USR01418,2025-11-15,33,Masculino,Guayaquil,Estudiante,Laptop,Alta,3,79.9,9,5,0,12.1,1,Sí,Correo,Evaluaciones,3.9,7,Alta,1
USR00124,2025-09-13,30,Femenino,Quito,Docente,Laptop,Baja,2,57.2,9,9,3,5.6,4,,Chat,Aula virtual,2.5,2,Baja,0
USR01071,2025-05-29,27,Femenino,Quito,Estudiante,Móvil,Media,5,5,11,4,1,7.4,0,Sí,Correo,Biblioteca digital,4,7,Media,0
USR00076,2025-04-23,23,Prefiere no decir,Cuenca,Docente,Móvil,Alta,7,8.9,19,1,2,10.8,5,Sí,Correo,Soporte académico,4.1,8,Media,0
USR00731,2025-01-14,38,Femenino,Loja,Estudiante,Móvil,Alta,4,22.6,15,4,3,9.7,2,No,Autoservicio,Aula virtual,2.8,3,Baja,0
USR01392,2025-04-02,28,Femenino,Guayaquil,Docente,Laptop,Media,2,59.1,13,6,4,5.1,0,Sí,Chat,Soporte académico,3.6,4,Media,0
USR00005,2025-04-23,34,Masculino,Cuenca,Estudiante,Móvil,Media,6,32.7,17,8,0,5.9,2,Sí,Correo,Soporte académico,3.9,8,Media,0
USR01120,2025-12-02,23,Masculino,Cuenca,Estudiante,Tablet,Baja,6,64.9,15,4,3,9.5,5,Sí,Teléfono,Evaluaciones,1.6,3,Media,0
USR01358,2025-05-06,25,Femenino,Cuenca,Administrativo,Laptop,Media,7,30.3,10,8,1,5.7,0,No,Correo,Inscripciones,1.9,3,Baja,0
USR00922,2026-04-16,19,Femenino,Quito,Estudiante,Laptop,Alta,7,43,15,6,3,4.3,1,Sí,Correo,Biblioteca digital,5,8,Media,0
USR01339,2026-05-23,37,Masculino,Quito,Docente,Móvil,Media,8,38.4,26,6,3,5.8,2,No,Correo,Aula virtual,2.9,4,Baja,0
USR00520,2026-04-13,30,Masculino,Manta,Estudiante,Móvil,Baja,6,44.2,17,7,2,8.6,5,Sí,Correo,Soporte académico,1,3,Media,0
USR00244,2026-03-13,31,Femenino,Loja,Estudiante,Laptop,Baja,7,40.6,19,11,4,8.4,5,No,Correo,Pagos,1.1,1,Media,0
USR00518,2025-07-09,41,Masculino,Quito,Estudiante,Móvil,Media,7,27.6,18,6,1,18,0,Sí,Autoservicio,Aula virtual,2.7,3,Baja,0
USR00614,2025-09-16,37,Femenino,Loja,Estudiante,Computador de escritorio,Alta,5,12.9,8,2,1,2.8,0,No,Correo,Evaluaciones,4.3,8,Alta,1
USR00741,2026-04-25,35,Masculino,Ambato,Estudiante,Laptop,Alta,4,38,15,14,0,2.5,0,No,Chat,Soporte académico,3.6,6,Baja,0
USR01463,2025-09-15,33,Femenino,Quito,Estudiante,Tablet,Alta,7,37.8,23,5,0,4.3,3,Sí,Teléfono,Inscripciones,3.7,6,Alta,1
USR00164,2025-07-02,33,Masculino,Cuenca,Estudiante,Laptop,Media,8,45.5,14,4,0,5,0,Sí,Correo,Biblioteca digital,5,10,Media,0
USR00365,2026-01-26,27,Femenino,Ibarra,Estudiante,Computador de escritorio,Baja,4,22.6,12,6,1,6,6,Sí,Correo,Aula virtual,3.3,4,Media,0
USR01160,2025-01-04,35,Masculino,Cuenca,Docente,Móvil,Media,3,27.6,25,2,4,13.7,4,Sí,Correo,Aula virtual,3.7,6,Media,0
USR00074,2026-03-18,22,Femenino,Quito,Estudiante,Laptop,Baja,4,58.3,12,8,4,7.3,2,Sí,Correo,Pagos,3.3,6,Media,0
USR00619,2025-09-22,34,Femenino,Quito,Estudiante,Móvil,Media,7,27.8,9,10,1,15.5,2,No,Chat,Soporte académico,2.5,4,Media,0
USR00555,2025-03-27,17,Femenino,Cuenca,Estudiante,Computador de escritorio,Media,10,40.9,22,4,2,8.2,1,Sí,Correo,Soporte académico,5,8,Media,0
USR00815,2025-12-31,29,Prefiere no decir,Guayaquil,Estudiante,Móvil,Alta,5,63.4,6,1,2,5.1,2,Sí,Correo,Biblioteca digital,4.1,8,Alta,1
USR00300,2025-01-19,30,Femenino,Quito,Estudiante,Laptop,Alta,6,50.5,14,3,4,19,1,Sí,Teléfono,Pagos,2.6,4,Media,0
USR01431,2025-10-05,27,Femenino,Quito,Estudiante,Laptop,Alta,1,5,15,7,1,8.9,1,Sí,Chat,Pagos,4,7,Media,0
USR00875,2026-06-26,21,Femenino,Quito,Docente,Móvil,Alta,7,47,27,5,0,2.2,4,Sí,Autoservicio,Soporte académico,4.1,8,Alta,1
USR00870,2025-09-08,20,Femenino,Loja,Estudiante,Laptop,Media,8,61.3,25,3,1,4.4,0,Sí,Chat,Aula virtual,4.1,5,Alta,1
USR00291,2025-02-14,18,Femenino,Manta,Estudiante,Computador de escritorio,Media,1,35.6,17,11,3,5.1,3,Sí,Chat,Inscripciones,4.8,8,Baja,0
USR00156,2026-05-10,31,Masculino,Ambato,Docente,Móvil,,6,27.3,9,13,3,5.3,4,No,Chat,Inscripciones,1.3,4,Media,0
USR00338,2025-05-20,33,Femenino,Ambato,Estudiante,Laptop,Media,7,15.2,21,5,2,5.4,2,Sí,Autoservicio,Aula virtual,4.4,8,Baja,0
USR00136,2025-03-10,30,Femenino,Cuenca,Estudiante,Tablet,Media,2,23.4,14,10,0,1.4,0,No,Chat,Inscripciones,2.3,3,Baja,0
USR00792,2026-01-15,48,Femenino,Quito,Docente,Tablet,Alta,6,49.1,25,6,0,1.1,2,Sí,Chat,Biblioteca digital,4.4,8,Baja,0
USR00879,2025-09-30,34,Femenino,Quito,Estudiante,Laptop,Baja,7,54.9,37,5,4,5,3,Sí,Autoservicio,Aula virtual,2.9,4,Media,0
USR00718,2025-04-22,19,Femenino,Guayaquil,Estudiante,Laptop,Baja,6,52.1,12,18,3,19.7,2,No,Correo,Aula virtual,1,2,Media,0
USR00129,2025-03-16,17,Femenino,Quito,Estudiante,Laptop,Baja,9,37.1,15,15,3,3.9,5,No,Teléfono,Soporte académico,2,2,Media,0
USR01377,2025-10-16,42,Femenino,Guayaquil,Estudiante,Móvil,Baja,8,35.3,19,12,2,8.5,3,No,Chat,Soporte académico,1.3,3,Media,0
USR01200,2025-09-08,29,Masculino,Guayaquil,Docente,Laptop,Media,12,64.5,25,4,1,6.5,2,Sí,Correo,Aula virtual,3.4,7,Alta,1
USR01303,2025-12-05,37,Femenino,Guayaquil,Docente,Móvil,Baja,6,34,13,3,0,3.1,7,Sí,Chat,Aula virtual,2.7,5,Media,0
USR01181,2025-08-02,21,Masculino,Quito,Estudiante,Laptop,Media,4,44.7,14,5,3,4.8,0,Sí,Chat,Evaluaciones,3.4,6,Media,0
USR00569,2025-02-05,26,Masculino,Quito,Estudiante,Móvil,,3,43.7,19,4,0,2.6,4,Sí,Autoservicio,Aula virtual,4.2,8,Alta,1
USR00466,2026-05-16,31,Masculino,Quito,Estudiante,Laptop,Alta,6,46.7,18,2,1,5.9,0,Sí,Autoservicio,Soporte académico,3,7,Alta,1
USR01070,2026-02-16,28,Masculino,Manta,Estudiante,Laptop,Alta,8,41.4,15,7,2,5.8,1,No,Chat,Soporte académico,3.6,6,Media,0
USR01260,2025-07-09,27,Femenino,Loja,Estudiante,Laptop,Media,5,162.6,13,1,2,5.4,0,Sí,Teléfono,Aula virtual,4.8,9,Media,0
USR00379,2025-12-22,38,Masculino,Santo Domingo,Estudiante,Laptop,Alta,3,40.2,14,8,2,13.6,1,Sí,Chat,Inscripciones,3.4,5,Baja,0
USR00056,2025-07-12,17,Femenino,Guayaquil,Estudiante,Laptop,Baja,4,42.7,14,14,1,2.5,5,No,Chat,Evaluaciones,1.4,3,Media,0
USR01309,2026-03-16,25,Femenino,Quito,Estudiante,Tablet,Baja,8,54.5,15,8,0,5.1,4,Sí,Chat,Evaluaciones,2.9,4,Media,0
USR00750,2025-01-16,37,Masculino,Quito,Estudiante,Tablet,Media,5,18.1,20,7,1,3.7,2,No,Chat,Aula virtual,3.4,7,Media,0
USR00803,2026-02-02,26,Masculino,Ambato,Estudiante,Laptop,Media,4,23.5,13,3,1,2.6,1,Sí,Chat,Aula virtual,4,6,Media,0
USR01051,2026-04-20,39,Femenino,Quito,Estudiante,Computador de escritorio,Media,9,41.7,30,9,0,4.1,2,Sí,Chat,Biblioteca digital,3.2,4,Media,0
USR00826,2026-01-15,18,Masculino,Santo Domingo,Estudiante,Móvil,Media,5,31.7,22,7,0,13.7,1,Sí,Autoservicio,Evaluaciones,4,5,Baja,0
USR00833,2025-02-13,21,Masculino,Guayaquil,Estudiante,Laptop,Baja,1,30.6,14,11,4,3.8,4,No,Autoservicio,Inscripciones,1.5,3,Media,0
USR00049,2026-02-25,22,Masculino,Loja,Estudiante,Computador de escritorio,Media,8,31.7,18,9,3,4.1,0,Sí,Correo,Aula virtual,3.4,8,Media,0
USR00351,2025-06-20,34,Femenino,Quito,Estudiante,Laptop,Media,5,65.7,12,9,1,1.4,0,No,Chat,Aula virtual,3.3,6,Media,0
USR00647,2025-07-11,24,Masculino,Quito,Estudiante,Laptop,Media,11,50.5,18,9,0,5.6,0,Sí,Chat,Biblioteca digital,3.6,8,Media,0
USR00597,2025-05-28,27,Masculino,Guayaquil,Docente,Laptop,Media,3,19.2,24,9,0,4.4,4,Sí,Chat,Aula virtual,3.7,7,Baja,0
USR01043,2025-09-05,35,Femenino,Guayaquil,Estudiante,Móvil,Baja,2,30.2,22,8,5,16.4,4,Sí,Correo,Biblioteca digital,3.4,8,Media,0
USR01210,2025-07-14,41,Masculino,Manta,Docente,Móvil,,10,32.7,26,1,1,3.7,2,Sí,Teléfono,Biblioteca digital,4.4,9,Media,0
USR01306,2025-04-29,22,Femenino,Guayaquil,Docente,Laptop,Alta,8,21.6,19,4,0,1.4,2,Sí,Correo,Inscripciones,4.9,8,Alta,1
USR01359,2026-05-01,47,Masculino,Cuenca,Estudiante,Laptop,Alta,8,39.3,22,9,0,2.4,1,Sí,Chat,Pagos,4.2,4,Baja,0
USR00676,2025-04-19,27,Masculino,Guayaquil,Estudiante,Computador de escritorio,Media,4,57.6,18,0,1,13.6,3,Sí,Chat,Evaluaciones,4,5,Media,0
USR00918,2025-01-18,51,Femenino,Loja,Estudiante,Laptop,Media,2,37.3,19,2,2,9.2,4,Sí,Chat,Inscripciones,4,6,Alta,1
USR00259,2026-04-02,20,Prefiere no decir,Guayaquil,Estudiante,Móvil,Media,1,32.4,10,4,1,3.4,0,Sí,Correo,Pagos,4.1,8,Baja,0
USR00703,2026-03-26,24,Femenino,Cuenca,Estudiante,Laptop,Media,1,60.4,17,4,2,3.5,3,Sí,Chat,Aula virtual,4.4,9,Media,0
USR01225,2026-01-05,17,Masculino,Quito,Estudiante,Móvil,Media,3,10.3,14,10,0,2.3,0,No,Chat,Inscripciones,3.5,6,Media,0
USR00319,2026-04-10,40,Masculino,Cuenca,Docente,Laptop,Alta,8,25.6,27,6,0,2.1,1,Sí,Chat,Biblioteca digital,4.3,7,Alta,1
USR01045,2025-02-14,43,Femenino,Cuenca,Estudiante,Móvil,Media,5,58.4,14,5,0,3.9,5,No,Correo,Inscripciones,2.9,4,Baja,0
USR01456,2025-05-11,17,Masculino,Quito,Administrativo,Móvil,Baja,3,20.2,10,2,3,8.1,4,Sí,Teléfono,Evaluaciones,2.6,4,Baja,0
USR01179,2025-04-02,17,Masculino,Quito,Administrativo,Laptop,Baja,5,29.2,26,7,5,7,5,Sí,Autoservicio,Pagos,2.5,2,Media,0
USR01380,2025-01-07,17,Masculino,Guayaquil,Docente,Móvil,Alta,6,43.1,12,7,4,12.3,2,Sí,Chat,Soporte académico,4,6,Baja,0
USR00448,2026-03-02,33,Femenino,Guayaquil,Estudiante,Laptop,Media,1,70.1,15,5,0,1.2,2,Sí,Autoservicio,Evaluaciones,4,7,Alta,1
USR01374,2025-03-27,51,Masculino,Quito,Estudiante,Tablet,Media,6,17.9,16,13,1,3.2,4,No,Autoservicio,Pagos,2.3,1,Media,0
USR01121,2026-06-03,38,Masculino,Quito,Estudiante,Laptop,Alta,5,19.7,26,0,4,5.9,1,Sí,Chat,Evaluaciones,4.6,8,Media,0
USR00461,2025-02-16,27,Masculino,Quito,Estudiante,Móvil,Alta,7,61.4,17,9,0,7.5,1,No,Chat,Inscripciones,2.6,4,Baja,0
USR00064,2026-05-06,25,Masculino,Loja,Estudiante,Móvil,Media,10,45.7,8,4,0,5.2,2,Sí,Chat,Aula virtual,3,7,Baja,0
USR00570,2026-02-10,34,Masculino,Cuenca,Estudiante,Laptop,Baja,8,51.4,24,11,2,3.4,2,No,Autoservicio,Aula virtual,1.3,3,Baja,0
USR00355,2025-04-02,53,Femenino,Santo Domingo,Estudiante,Laptop,Media,9,31.7,11,12,0,3.3,1,No,Correo,Soporte académico,3.1,3,Baja,0
USR01445,2026-03-31,41,Masculino,Quito,Estudiante,Laptop,Baja,2,141.3,20,7,3,4,2,Sí,Autoservicio,Aula virtual,2.5,2,Baja,0
USR01007,2025-10-12,36,Femenino,Ambato,Estudiante,Laptop,Alta,7,44.2,18,4,0,1.6,2,No,Chat,Aula virtual,3.2,6,Media,0
USR00412,2026-01-16,45,Femenino,Ambato,Estudiante,Laptop,Baja,7,30.8,15,9,2,3.3,4,Sí,Correo,Evaluaciones,3.5,4,Media,0
USR01130,2025-09-15,23,Femenino,Cuenca,Administrativo,Móvil,Baja,4,7.5,9,3,4,5.7,6,No,Correo,Inscripciones,2.2,3,Baja,0
USR01258,2026-04-06,39,Femenino,Guayaquil,Estudiante,Computador de escritorio,Alta,1,46.3,13,2,2,3.8,1,Sí,Correo,Inscripciones,4.5,7,Media,0
USR01427,2025-12-27,45,Masculino,Guayaquil,Estudiante,Laptop,Baja,2,24.4,19,9,4,6.4,2,No,Chat,Aula virtual,2.1,5,Baja,0
USR00574,2025-01-01,29,Masculino,Cuenca,Docente,Computador de escritorio,Alta,6,42.5,11,0,1,2.3,0,Sí,Chat,Biblioteca digital,4.4,8,Alta,1
USR00669,2025-01-16,30,Masculino,Quito,Docente,Laptop,Media,7,57.4,21,12,1,6,2,Sí,Chat,Soporte académico,3.8,5,Alta,1
USR00849,2025-10-26,29,Femenino,Cuenca,Estudiante,Laptop,Media,1,42.8,16,12,1,5.7,2,No,Correo,Aula virtual,2.9,4,Media,0
USR01494,2026-04-22,22,Masculino,Cuenca,Estudiante,Móvil,Alta,3,43.6,25,3,0,1.3,2,Sí,Correo,Aula virtual,5,8,Media,0
USR00505,2025-10-03,31,Masculino,Loja,Estudiante,Laptop,Alta,7,18,13,16,1,2.1,1,No,Chat,Aula virtual,3,4,Baja,0
USR00151,2025-04-17,20,Masculino,Manta,Estudiante,Laptop,Media,7,51.3,20,6,1,3.9,1,Sí,Correo,Evaluaciones,4.3,7,Media,0
USR01373,2025-12-06,26,Masculino,Santo Domingo,Estudiante,Laptop,Alta,7,44.5,17,15,0,11.7,4,No,Chat,Evaluaciones,2.8,3,Media,0
USR00359,2026-02-06,25,Masculino,Quito,Estudiante,Laptop,Media,9,66.2,25,3,4,,3,Sí,Chat,Pagos,3.6,6,Media,0
USR00984,2025-10-23,39,Masculino,Ambato,Administrativo,Tablet,Media,2,28.7,11,6,1,,0,No,Correo,Pagos,2.6,4,Media,0
USR01185,2025-06-02,30,Femenino,Manta,Estudiante,Móvil,Media,8,53,12,5,1,1.7,0,Sí,Chat,Soporte académico,3.2,8,Baja,0
USR00804,2025-04-26,43,Femenino,Guayaquil,Estudiante,Tablet,Alta,4,31.9,14,5,0,4.3,0,No,Chat,Biblioteca digital,3,4,Media,0
USR01375,2026-03-05,22,Masculino,Cuenca,Estudiante,Tablet,Alta,9,31.3,17,2,1,8.8,2,Sí,Chat,Aula virtual,4.1,7,Media,0
USR00806,2025-06-15,45,Masculino,Loja,Estudiante,Móvil,Media,5,26.9,9,9,1,5.2,4,No,Chat,Pagos,2.7,1,Baja,0
USR00789,2025-01-29,46,Prefiere no decir,Cuenca,Estudiante,Tablet,Media,6,54.6,27,8,2,4.6,3,Sí,Teléfono,Soporte académico,3.7,7,Baja,0
USR00869,2025-08-16,24,Masculino,Guayaquil,Estudiante,Laptop,Alta,4,48.5,10,9,2,4.5,0,No,Correo,Evaluaciones,3.5,6,Baja,0
USR01118,2025-12-04,51,Masculino,Quito,Estudiante,Móvil,Media,4,13,12,12,0,1.6,0,No,Autoservicio,Aula virtual,2.9,3,Media,0
USR00429,2025-04-10,36,Masculino,Loja,Estudiante,Móvil,Media,2,5,7,13,3,,0,No,Correo,Biblioteca digital,2.1,5,Baja,0
USR01333,2025-07-23,25,Masculino,Ambato,Estudiante,Móvil,Baja,6,66.5,26,8,0,1.9,4,Sí,Teléfono,Soporte académico,2.4,2,Media,0
USR00993,2026-01-27,38,Femenino,Loja,Docente,Móvil,Baja,8,62.4,13,13,3,4.9,8,No,Teléfono,Aula virtual,2.2,0,Baja,0
USR01141,2025-03-27,24,Masculino,Ambato,Estudiante,Laptop,Alta,6,19.9,16,4,1,3.2,1,Sí,Teléfono,Aula virtual,4.1,8,Alta,1
USR01162,2026-04-06,17,Femenino,Santo Domingo,Estudiante,Móvil,Media,4,57.2,11,11,2,4.2,1,No,Chat,Aula virtual,2.4,5,Baja,0
USR01261,2025-06-26,30,Femenino,Ibarra,Docente,Laptop,Alta,5,35.5,28,5,0,1.1,4,Sí,Chat,Evaluaciones,4.2,6,Media,0
USR00336,2025-10-22,24,Masculino,Santo Domingo,Estudiante,Tablet,Alta,4,43.1,14,2,0,4.6,3,Sí,Autoservicio,Evaluaciones,4,6,Baja,0
USR00193,2026-03-30,31,Femenino,Manta,Estudiante,Móvil,Media,12,50,31,4,0,1.4,2,Sí,Autoservicio,Soporte académico,4.2,9,Baja,0
USR00211,2026-05-04,42,Femenino,Cuenca,Estudiante,Laptop,Media,8,78.8,19,7,1,5.4,2,Sí,Chat,Pagos,3.9,8,Media,0
USR00132,2025-12-17,31,Femenino,Guayaquil,Estudiante,Móvil,Alta,4,36.4,21,4,2,3.4,2,Sí,Correo,Inscripciones,4.5,9,Alta,1
USR00410,2025-10-29,41,Femenino,Ambato,Estudiante,Computador de escritorio,Alta,4,5,25,8,0,0.9,1,Sí,Chat,Evaluaciones,3.8,7,Baja,0
USR00686,2025-03-19,36,Masculino,Quito,Estudiante,Laptop,Baja,1,27.1,13,14,2,5,6,No,Correo,Aula virtual,1.3,0,Media,0
USR01198,2025-02-24,24,Femenino,Manta,Docente,Móvil,Baja,6,43.6,17,13,3,,8,No,Chat,Evaluaciones,1.2,1,Baja,0
USR00285,2025-06-22,42,Masculino,Quito,Administrativo,Laptop,Media,6,70,15,2,1,6.8,1,Sí,Correo,Evaluaciones,3.1,5,Media,0
USR00846,2026-02-28,17,Femenino,Cuenca,Docente,Tablet,Media,7,38.8,19,7,0,8.9,1,Sí,Chat,Pagos,4.2,8,Baja,0
USR01036,2025-02-05,30,Masculino,Manta,Estudiante,Laptop,Media,6,29.4,14,2,0,2.4,2,Sí,Chat,Evaluaciones,3.5,3,Baja,0
USR00675,2025-07-19,17,Masculino,Quito,Estudiante,Laptop,Alta,4,36.6,2,12,4,4.3,0,No,Chat,Evaluaciones,4,6,Media,0
USR01194,2025-01-02,17,Masculino,Ambato,Estudiante,Móvil,Media,6,51.4,26,8,0,1.5,3,Sí,Correo,Soporte académico,3.3,7,Baja,0
USR00007,2025-03-12,41,Femenino,Cuenca,Administrativo,Laptop,Media,5,43.8,7,8,0,5,3,No,Autoservicio,Soporte académico,2.1,3,Media,0
USR00498,2026-05-02,51,Masculino,Manta,Estudiante,Móvil,Baja,6,66.9,13,10,4,7,5,No,Autoservicio,Aula virtual,1,1,Media,0
USR00027,2025-08-06,26,Femenino,Cuenca,Docente,Móvil,Media,7,27.6,13,0,1,2.6,2,Sí,Chat,Pagos,3.2,4,Baja,0
USR00310,2025-05-16,21,Masculino,Guayaquil,Estudiante,Móvil,Media,4,21.9,14,11,0,14.2,1,No,Chat,Evaluaciones,2.1,2,Media,0
USR01055,2025-12-19,34,Masculino,Manta,Estudiante,Tablet,Media,3,26.4,18,4,2,14.1,0,Sí,Correo,Aula virtual,3.9,6,Alta,1
USR00238,2025-08-11,31,Masculino,Cuenca,Estudiante,Laptop,Alta,1,26.1,21,2,1,8.2,3,Sí,Correo,Evaluaciones,2.9,6,Baja,0
USR01237,2025-06-02,26,Femenino,Manta,Administrativo,Laptop,Alta,7,59.2,30,0,2,8.7,0,Sí,Chat,Soporte académico,3.6,5,Alta,1
USR01128,2026-05-28,29,Femenino,Quito,Estudiante,Laptop,Alta,3,63.4,6,9,1,2.5,3,No,Chat,Pagos,2.6,5,Media,0
